user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned,risk_score,primary_churn_driver
592,15,0.7317073170731707,25,0.8631578947368421,382,299,0,0.0015299844,engagement_velocity
593,185,0.5,47,0.8734939759036144,1177,29,1,0.98816574,days_since_last_activity
594,31,0.9565217391304348,127,0.5193798449612403,589,99,0,0.001088931,completion_ratio
595,221,0.6666666666666666,2,0.55,57,29,1,0.9995498,days_since_last_activity
596,189,23.0,3,1.0,22,99,1,0.99950707,days_since_last_activity
598,148,1.268041237113402,61,1.0308483290488433,1482,29,0,0.008206817,days_since_last_activity
599,2,1.4111111111111112,67,0.874468085106383,1639,29,0,0.00039232968,frustration_index
600,100,1.0,71,0.9840848806366048,1419,29,0,0.0013000526,mrr
601,89,0.9663865546218487,49,0.923728813559322,1281,29,0,0.00049084006,frustration_index
602,260,5.0,0,0.5,4,99,1,0.99955016,days_since_last_activity
603,78,0.8343558282208589,83,0.8336192109777015,1976,299,0,0.00053899805,mrr
604,41,0.9924812030075189,123,0.8909348441926346,2508,29,0,0.00046759294,mrr
605,157,1.4301075268817205,24,0.9506172839506172,308,29,1,0.8521267,days_since_last_activity
606,172,51.0,12,0.7777777777777778,50,29,1,0.9980323,total_events
607,59,1.2272727272727273,190,0.3872832369942196,753,99,0,0.000715752,completion_ratio
608,9,1.5909090909090908,166,0.3028846153846153,773,29,0,0.0010897799,completion_ratio
609,18,0.7272727272727273,15,0.7258064516129032,446,29,0,0.0008801633,engagement_velocity
610,130,0.5,17,0.986842105263158,335,99,0,0.031895254,engagement_velocity
611,192,0.6352941176470588,57,0.821917808219178,1011,99,1,0.99333996,days_since_last_activity
612,89,1.24,15,0.6851851851851852,200,29,0,0.0156594,total_events
613,71,0.7272727272727273,19,0.6857142857142857,360,99,0,0.0014769813,engagement_velocity
614,112,0.9753086419753086,79,0.9391891891891893,1123,29,0,0.0039238506,mrr
615,25,0.9666666666666668,41,0.712707182320442,659,29,0,0.001920917,frustration_index
616,9,0.9230769230769232,18,0.942528735632184,353,99,0,0.00052116864,Stable Activity
617,131,0.8504672897196262,90,0.8275058275058275,1491,99,0,0.0061863405,engagement_velocity
618,204,1.4,84,0.3582089552238806,290,29,1,0.9977124,days_since_last_activity
619,3,1.4,21,1.01,449,29,0,0.0004965857,mrr
620,296,0.303030303030303,0,0.7857142857142857,47,29,1,0.9995493,days_since_last_activity
621,110,2.1294117647058823,63,0.9645390070921984,1071,29,0,0.0028125513,frustration_index
622,56,0.9107142857142856,81,0.5052631578947369,412,29,0,0.0023080683,completion_ratio
623,34,1.0740740740740742,127,0.5135135135135135,535,29,0,0.0008112148,completion_ratio
624,95,2.0526315789473686,82,0.2891566265060241,314,29,0,0.012130479,frustration_index
625,151,1.6153846153846154,6,1.0,138,99,1,0.9972766,total_events
626,83,1.4,112,0.3357664233576642,515,99,0,0.0009298726,completion_ratio
627,176,0.5454545454545454,50,0.3157894736842105,215,99,1,0.9992441,days_since_last_activity
628,200,19.0,0,1.25,18,29,1,0.99955004,days_since_last_activity
629,56,0.8823529411764706,52,1.0075757575757576,1490,299,0,0.0005718215,frustration_index
630,235,1.5833333333333333,7,0.125,29,99,1,0.99951756,days_since_last_activity
631,81,0.8888888888888888,11,1.037037037037037,243,99,0,0.004142961,total_events
632,17,0.6551724137931034,15,1.164835164835165,423,99,0,0.0008990373,engagement_velocity
633,290,1.1428571428571428,7,1.0,90,299,1,0.99937785,days_since_last_activity
634,156,0.8947368421052632,5,0.8888888888888888,206,29,1,0.9942946,total_events
635,29,1.4269662921348314,79,0.9772296015180264,1959,29,0,0.0004312408,mrr
636,170,0.7954545454545454,76,0.4657534246575342,330,99,1,0.9854929,days_since_last_activity
637,93,1.3333333333333333,9,0.7545454545454545,391,99,0,0.00047046304,Stable Activity
638,45,1.0,103,0.4795918367346938,433,99,0,0.0013189235,completion_ratio
639,194,0.5689655172413793,73,0.2022471910112359,306,29,1,0.99862623,days_since_last_activity
640,124,0.625,55,0.5357142857142857,261,29,1,0.99314356,frustration_index
641,52,1.4086021505376345,81,0.7898089171974523,1581,29,0,0.00043978528,mrr
642,6,1.1935483870967742,131,0.4324324324324324,504,299,0,0.00084706716,completion_ratio
643,296,9.0,3,0.0,8,29,1,0.99954647,days_since_last_activity
644,199,1.1578947368421053,70,0.4444444444444444,309,29,1,0.9986966,days_since_last_activity
645,58,0.8012048192771084,93,0.9216494845360824,1753,29,0,0.0004743953,mrr
646,337,11.0,0,0.5,10,29,1,0.99955744,days_since_last_activity
647,161,0.8461538461538461,12,0.890625,255,99,1,0.9865023,days_since_last_activity
648,105,4.166666666666667,20,0.8791208791208791,363,99,0,0.0010685541,Stable Activity
649,130,1.25,20,0.7523809523809524,388,99,0,0.008433644,Stable Activity
650,205,0.3703703703703703,45,0.2941176470588235,185,29,1,0.9996257,days_since_last_activity
651,77,0.9754098360655736,86,0.9507874015748032,1869,99,0,0.000469095,Stable Activity
652,2,2.0476190476190474,21,1.202020202020202,486,29,0,0.0007144381,mrr
653,286,0.4285714285714285,3,0.72,85,99,1,0.9994753,days_since_last_activity
654,214,0.5588235294117647,13,0.8867924528301887,222,29,1,0.99880934,days_since_last_activity
655,170,0.55,116,0.3761467889908257,462,29,1,0.96192175,days_since_last_activity
656,94,1.174496644295302,96,0.9015444015444016,1856,99,0,0.0004210859,Stable Activity
657,196,0.2631578947368421,51,0.4358974358974359,181,299,1,0.9996189,days_since_last_activity
658,57,1.0588235294117647,72,0.3225806451612903,333,29,0,0.004008035,completion_ratio
659,56,0.3148148148148148,30,0.8620689655172413,585,99,0,0.010289257,engagement_velocity
660,43,1.4375,2,0.8846153846153846,203,29,0,0.011581684,total_events
661,245,1.0,36,0.75,169,29,1,0.9994796,days_since_last_activity
662,217,0.6764705882352942,7,1.206896551724138,272,29,1,0.99623847,days_since_last_activity
663,128,0.9142857142857144,8,0.9833333333333332,248,29,0,0.70496637,total_events
664,169,1.0277777777777777,51,0.48,224,29,1,0.998919,days_since_last_activity
665,128,1.2710280373831775,53,1.0425531914893618,1280,29,0,0.0042113946,mrr
666,12,1.2520325203252032,75,0.8703703703703703,1883,29,0,0.0004170998,frustration_index
667,8,0.6190476190476191,99,0.3985507246376811,531,299,0,0.002935598,engagement_velocity
668,70,0.8571428571428571,73,0.8819599109131403,1577,29,0,0.00047812157,mrr
669,232,0.392,55,0.996,968,99,1,0.99569184,days_since_last_activity
670,20,0.7631578947368421,172,0.3409090909090909,724,29,0,0.0013715652,completion_ratio
671,15,1.246031746031746,92,0.9253472222222222,2075,99,0,0.00042725797,Stable Activity
672,141,1.1176470588235294,12,1.0,274,29,1,0.82202154,days_since_last_activity
673,81,0.532258064516129,45,0.8729641693811075,1076,29,0,0.0035473004,engagement_velocity
675,41,1.1428571428571428,170,0.4541062801932367,836,29,0,0.0007617725,completion_ratio
676,155,2.3684210526315788,3,0.96875,133,29,1,0.9980301,total_events
677,5,1.1477272727272727,104,0.8496,2179,99,0,0.00042280322,Stable Activity
678,204,1.68,17,0.3333333333333333,82,99,1,0.9994962,days_since_last_activity
679,131,1.03125,20,1.02803738317757,464,99,0,0.035707362,days_since_last_activity
680,223,0.1458333333333333,2,0.3939393939393939,86,99,1,0.99954045,days_since_last_activity
682,248,1.25,8,0.125,25,29,1,0.9995554,days_since_last_activity
683,37,0.9266666666666666,97,0.9601593625498008,1876,29,0,0.00047409695,mrr
684,180,1.5517241379310345,7,1.0,105,29,1,0.9994166,days_since_last_activity
685,132,1.0,8,0.7868852459016393,224,29,1,0.93507,total_events
686,88,1.5588235294117647,13,1.2253521126760565,344,29,0,0.0007670055,mrr
687,43,0.7878787878787878,29,0.8248175182481752,537,29,0,0.0017831645,frustration_index
688,5,1.15625,126,0.2967741935483871,555,29,0,0.00112826,completion_ratio
689,271,1.5769230769230769,2,0.9565217391304348,90,99,1,0.99951744,days_since_last_activity
690,105,1.5138888888888888,88,0.8253275109170306,1574,99,0,0.0007868404,Stable Activity
691,185,1.1470588235294117,41,0.5,183,29,1,0.99956626,days_since_last_activity
692,124,0.9,56,0.4509803921568627,244,299,1,0.99259055,total_events
693,11,0.7575757575757576,28,0.8553459119496856,633,299,0,0.0018890819,frustration_index
694,192,0.7959183673469388,64,0.7647058823529411,216,29,1,0.99915683,days_since_last_activity
695,36,1.2285714285714286,107,0.9391143911439116,2034,29,0,0.0004291246,mrr
696,174,1.875,0,0.5,21,29,1,0.99919075,total_events
697,142,1.1904761904761905,21,0.3214285714285714,98,299,1,0.99493825,total_events
698,81,1.0,22,0.8916666666666667,470,99,0,0.0008604533,frustration_index
699,110,1.5217391304347827,90,0.899803536345776,1814,29,0,0.0011163083,mrr
700,208,0.7,13,0.2,65,29,1,0.99957687,days_since_last_activity
701,213,2.1818181818181817,5,0.8840579710144928,261,29,1,0.99350435,days_since_last_activity
702,83,1.0795454545454546,48,0.9127272727272728,990,29,0,0.0007135753,frustration_index
703,128,0.320754716981132,62,0.4375,267,29,1,0.9907793,engagement_velocity
704,4,0.9532710280373832,137,0.8525798525798526,2810,99,0,0.00046082746,Stable Activity
705,120,0.7482014388489209,79,0.8930635838150289,1275,99,0,0.004441111,engagement_velocity
706,149,2.642857142857143,4,0.6060606060606061,107,99,1,0.99796754,total_events
707,57,1.8571428571428568,101,0.58,460,99,0,0.0010537083,completion_ratio
708,136,1.3636363636363635,9,0.7857142857142857,103,99,1,0.9842225,total_events
709,304,0.7254901960784313,29,0.4,139,29,1,0.99969125,days_since_last_activity
710,75,0.7254901960784313,25,0.958904109589041,603,99,0,0.0016264624,engagement_velocity
711,138,0.9230769230769232,10,0.6818181818181818,160,29,1,0.99377656,total_events
712,32,1.9142857142857144,13,1.0471698113207548,455,99,0,0.0005572944,Stable Activity
713,225,1.054054054054054,77,0.4366197183098591,313,29,1,0.9987129,days_since_last_activity
714,123,1.48,49,0.3116883116883117,269,99,0,0.36065912,completion_ratio
715,283,1.9655172413793105,23,0.3478260869565217,98,29,1,0.9995797,days_since_last_activity
716,244,0.5135135135135135,9,0.6808510638297872,170,29,1,0.99941707,days_since_last_activity
717,179,0.3170731707317073,10,1.2244897959183674,236,29,1,0.99826944,days_since_last_activity
718,220,1.5,6,1.1851851851851851,128,29,1,0.9994991,days_since_last_activity
719,218,0.4539007092198581,29,0.8104575163398693,518,99,1,0.996461,days_since_last_activity
720,282,0.9130434782608696,2,0.4516129032258064,86,99,1,0.99955076,days_since_last_activity
721,238,11.0,0,1.0,10,29,1,0.9995473,days_since_last_activity
722,19,0.7226277372262774,88,0.9079159935379644,2208,29,0,0.0005828575,engagement_velocity
723,16,0.891156462585034,118,0.8690476190476191,2345,29,0,0.00048120346,mrr
724,193,1.2608695652173914,4,0.9428571428571428,139,29,1,0.99951255,days_since_last_activity
725,149,0.4038461538461538,7,0.7441860465116279,298,29,1,0.88743126,days_since_last_activity
726,128,2.0,9,1.0,292,99,0,0.038436767,Stable Activity
727,137,0.8309859154929577,53,0.8918269230769231,1466,29,0,0.010997118,frustration_index
728,236,0.5490196078431373,9,0.8852459016393442,247,29,1,0.9978549,days_since_last_activity
729,152,2.4615384615384617,36,0.475,170,29,1,0.9984987,total_events
730,164,1.0956521739130434,69,0.7276341948310139,1585,29,0,0.019406635,days_since_last_activity
731,74,1.1615384615384616,63,0.8596938775510204,1336,29,0,0.00040430433,frustration_index
732,344,11.0,0,4.0,10,99,1,0.99951017,days_since_last_activity
733,33,0.9166666666666666,23,0.8740157480314961,509,29,0,0.0010628024,frustration_index
734,20,1.4074074074074074,20,0.7333333333333333,598,29,0,0.00069904164,frustration_index
735,121,0.3214285714285714,45,0.6333333333333333,165,29,1,0.9988127,total_events
736,140,0.9782608695652174,11,0.9108910891089108,410,29,0,0.008300931,days_since_last_activity
737,136,0.2272727272727272,39,0.4473684210526316,162,29,1,0.9992853,total_events
738,257,1.4827586206896552,4,1.2272727272727273,206,299,1,0.99792224,days_since_last_activity
739,289,1.0,42,0.5625,156,99,1,0.999627,days_since_last_activity
740,176,2.0434782608695654,62,0.3970588235294117,277,29,1,0.99787164,days_since_last_activity
741,13,0.5609756097560976,153,0.4171122994652406,750,29,0,0.0024096705,engagement_velocity
742,212,0.2619047619047619,93,0.3076923076923077,363,29,1,0.9958282,days_since_last_activity
743,50,1.0,9,0.9010989010989012,353,29,0,0.0005280003,mrr
744,162,1.0,17,0.8554216867469879,340,99,0,0.030087011,days_since_last_activity
745,216,0.6458333333333334,56,0.4680851063829787,227,99,1,0.99935955,days_since_last_activity
746,42,1.7391304347826086,17,1.1727272727272726,508,29,0,0.00076763576,mrr
747,208,0.78125,5,0.1904761904761904,55,29,1,0.9995396,days_since_last_activity
748,92,1.0303030303030305,7,1.1521739130434785,214,29,0,0.008198317,total_events
749,22,1.5,27,0.7848837209302325,629,99,0,0.0007797962,frustration_index
750,23,0.5925925925925926,16,0.8933333333333333,304,99,0,0.002551416,engagement_velocity
751,60,1.2736842105263158,99,0.856682769726248,2147,29,0,0.00040820325,mrr
752,74,0.6896551724137931,11,0.7362637362637363,323,29,0,0.00072899944,engagement_velocity
753,138,0.9,3,0.75,78,99,1,0.997426,total_events
754,1,1.0909090909090908,161,0.4943820224719101,761,29,0,0.0008118652,completion_ratio
755,23,1.233644859813084,93,0.8676236044657097,2196,29,0,0.0004244632,mrr
756,200,1.0857142857142856,6,0.7857142857142857,264,29,1,0.994501,days_since_last_activity
757,86,1.588235294117647,8,0.9454545454545454,232,99,0,0.00314062,total_events
758,31,1.236842105263158,20,0.7640449438202247,334,29,0,0.00056379626,mrr
759,79,1.40625,10,0.946153846153846,514,29,0,0.00054777006,mrr
760,223,0.8928571428571429,1,0.9761904761904762,172,99,1,0.99952793,days_since_last_activity
761,71,0.8493150684931506,89,0.8685714285714285,1848,29,0,0.00047812157,mrr
762,79,0.9655172413793104,137,0.362962962962963,579,29,0,0.0009450327,completion_ratio
763,7,0.902439024390244,146,0.3821656050955414,634,29,0,0.0009259635,completion_ratio
764,300,1.2413793103448276,7,0.627906976744186,139,29,1,0.999485,days_since_last_activity
765,90,0.6265822784810127,70,0.978622327790974,1576,99,0,0.0008548647,engagement_velocity
766,108,1.2758620689655171,14,0.8970588235294118,281,29,0,0.006221906,mrr
767,185,7.0,0,0.3333333333333333,6,29,1,0.99954647,days_since_last_activity
768,149,0.696969696969697,5,0.7166666666666667,213,29,1,0.9941989,total_events
769,176,0.7894736842105263,60,0.3409090909090909,207,99,1,0.99925655,days_since_last_activity
770,74,0.6206896551724138,9,0.8245614035087719,425,99,0,0.0009993351,engagement_velocity
771,9,1.015748031496063,98,0.9148936170212766,2853,29,0,0.000436757,mrr
772,56,1.0,8,0.9743589743589745,323,29,0,0.00068403577,mrr
773,15,1.036764705882353,52,0.8973105134474327,1437,99,0,0.00044214257,frustration_index
774,56,0.6615384615384615,100,0.35,422,29,0,0.0019838978,completion_ratio
775,254,0.7567567567567568,9,0.875,97,99,1,0.99946016,days_since_last_activity
776,124,0.9857142857142858,75,0.8479427549194991,1918,99,0,0.004632573,Stable Activity
777,110,0.358974358974359,60,0.4242424242424242,189,99,1,0.99550855,total_events
778,243,0.9583333333333334,3,0.6818181818181818,78,29,1,0.99952674,days_since_last_activity
779,58,1.1785714285714286,10,1.3559322033898304,292,29,0,0.0019566119,mrr
780,145,5.0,0,1.2222222222222223,119,99,1,0.9971781,total_events
781,123,1.0857142857142856,20,0.8582677165354331,493,29,0,0.0128080575,Stable Activity
782,50,1.2857142857142858,6,0.7228915662650602,285,29,0,0.0013164011,mrr
783,252,0.4915254237288136,77,0.4385964912280701,271,99,1,0.99916136,days_since_last_activity
784,211,0.7142857142857143,29,0.275,138,99,1,0.9996517,days_since_last_activity
785,134,0.3282442748091603,31,0.908675799086758,766,29,1,0.91194004,engagement_velocity
786,62,1.52,19,1.0097087378640777,435,29,0,0.0004837506,mrr
787,109,0.9666666666666668,20,1.2045454545454546,221,29,1,0.28507215,total_events
788,3,1.0465116279069768,151,0.4316939890710382,775,99,0,0.00096125866,completion_ratio
789,59,1.1875,193,0.4651162790697674,771,299,0,0.00087390747,completion_ratio
790,152,1.25,6,1.28125,159,29,1,0.998058,total_events
791,25,1.3488372093023255,63,0.8477272727272728,1525,29,0,0.00039451566,frustration_index
792,56,0.6363636363636364,17,1.057471264367816,391,99,0,0.00088110985,engagement_velocity
793,150,1.3043478260869563,19,0.961904761904762,444,29,0,0.02058635,days_since_last_activity
794,64,0.6041666666666666,8,0.92,393,29,0,0.00087065354,engagement_velocity
795,33,1.0476190476190477,70,0.8714859437751004,1743,299,0,0.00048028122,mrr
796,88,0.7560975609756098,23,1.009090909090909,486,29,0,0.0011340042,engagement_velocity
797,192,0.675,1,1.0357142857142858,117,99,1,0.99953055,days_since_last_activity
798,36,0.7407407407407407,12,0.9158878504672896,416,29,0,0.0007414504,engagement_velocity
799,103,0.9722222222222222,7,0.88,201,29,0,0.092381604,total_events
800,213,2.642857142857143,0,1.0,57,99,1,0.99950707,days_since_last_activity
801,277,0.4230769230769231,2,0.6818181818181818,75,29,1,0.9994887,days_since_last_activity
802,58,1.5504587155963303,84,0.8902439024390244,1758,299,0,0.00046145738,mrr
803,170,0.4523809523809524,6,1.0833333333333333,273,29,1,0.9931015,days_since_last_activity
804,107,2.5,10,0.7183098591549296,241,29,0,0.020654961,total_events
805,159,0.9565217391304348,24,0.3428571428571428,126,29,1,0.99909234,total_events
806,187,1.5263157894736843,4,0.9245283018867924,206,29,1,0.9980564,days_since_last_activity
808,60,2.375,16,0.946236559139785,387,29,0,0.00046402414,mrr
809,228,33.0,6,0.0,32,29,1,0.9995314,days_since_last_activity
810,25,1.1846153846153846,89,0.9747126436781608,1673,29,0,0.0004473474,mrr
811,193,0.6666666666666666,2,0.8709677419354839,120,99,1,0.9995511,days_since_last_activity
812,98,1.0588235294117647,15,1.0178571428571428,246,99,0,0.0032747702,total_events
813,122,0.7272727272727273,62,0.9831730769230768,1536,99,0,0.012188408,engagement_velocity
814,201,0.425531914893617,7,1.1219512195121952,195,29,1,0.9981299,days_since_last_activity
815,206,3.75,4,0.8043478260869565,162,29,1,0.9994887,days_since_last_activity
816,311,0.9411764705882352,1,1.2,69,99,1,0.9995291,days_since_last_activity
817,249,1.0,1,0.7916666666666666,81,29,1,0.9995846,days_since_last_activity
818,194,1.3333333333333333,24,0.3243243243243243,134,29,1,0.9995639,days_since_last_activity
819,101,0.7647058823529411,85,0.9663865546218487,1770,99,0,0.0015536968,engagement_velocity
820,241,7.0,1,0.0,6,99,1,0.99953914,days_since_last_activity
821,106,2.1538461538461537,7,0.8596491228070176,216,29,0,0.060683772,total_events
822,18,1.3020833333333333,65,0.8971553610503282,1613,29,0,0.00039451566,frustration_index
823,68,1.7241379310344829,78,0.3488372093023256,341,99,0,0.0031804892,completion_ratio
824,40,1.4642857142857142,124,0.4460431654676259,583,29,0,0.0007267074,completion_ratio
825,145,0.7647058823529411,14,0.8714285714285714,272,99,1,0.94263405,days_since_last_activity
826,310,0.2619047619047619,4,1.2857142857142858,67,99,1,0.99950635,days_since_last_activity
827,157,0.8461538461538461,55,0.4126984126984127,256,99,1,0.99814,days_since_last_activity
828,240,0.9444444444444444,20,0.4166666666666667,94,29,1,0.9996393,days_since_last_activity
829,250,2.5,10,1.2142857142857142,141,29,1,0.9994369,days_since_last_activity
831,47,0.7966101694915254,177,0.3888888888888889,710,99,0,0.00096492446,completion_ratio
832,164,0.6785714285714286,49,0.3833333333333333,244,99,1,0.99845445,days_since_last_activity
833,129,0.6028368794326241,77,0.9661458333333334,1443,29,0,0.01957573,engagement_velocity
834,106,0.8699186991869918,78,0.7948113207547169,1421,29,0,0.0017900108,mrr
835,136,1.4193548387096775,93,0.4018691588785046,438,99,0,0.03834044,completion_ratio
836,187,1.1578947368421053,26,0.7272727272727273,80,99,1,0.999311,days_since_last_activity
837,41,0.84375,13,0.6493506493506493,264,299,0,0.002340805,engagement_velocity
838,280,10.0,3,1.0,9,99,1,0.99950707,days_since_last_activity
839,49,0.5869565217391305,21,0.7722772277227723,383,29,0,0.0015558768,engagement_velocity
840,86,0.4137931034482758,16,0.945945945945946,600,99,0,0.0024676286,engagement_velocity
841,82,1.591549295774648,48,0.8601823708206687,1146,99,0,0.00065380184,frustration_index
842,183,0.71875,11,0.7101449275362319,248,29,1,0.99395233,days_since_last_activity
843,285,0.5794392523364486,15,0.8823529411764706,417,99,1,0.9460461,days_since_last_activity
844,285,4.857142857142857,0,1.3333333333333333,39,29,1,0.99955004,days_since_last_activity
845,65,0.8157894736842105,82,0.9147609147609148,1744,29,0,0.0004743953,mrr
846,140,0.4565217391304347,56,0.3055555555555556,261,99,1,0.9948415,days_since_last_activity
847,24,0.8715596330275229,74,1.0680100755667503,1573,29,0,0.0005436313,mrr
848,49,0.75,16,0.8384615384615385,504,29,0,0.0009931679,engagement_velocity
849,135,0.4242424242424242,5,0.8214285714285714,105,29,1,0.9974171,total_events
850,119,0.88,12,0.9545454545454546,279,29,0,0.11020475,engagement_velocity
851,10,1.4326923076923077,76,0.8299595141700404,1674,29,0,0.0004153278,mrr
852,107,1.0,5,0.7078651685393258,298,29,0,0.009716173,mrr
853,88,1.351351351351351,99,0.4090909090909091,393,299,0,0.0018257066,completion_ratio
854,0,0.8,27,0.8655913978494624,731,29,0,0.0017397692,frustration_index
855,315,0.8235294117647058,16,0.4,60,29,1,0.9995735,days_since_last_activity
856,13,1.2578125,125,0.8654390934844193,2465,29,0,0.00042683972,mrr
857,145,1.0283687943262412,58,1.0735694822888284,1431,99,0,0.011135604,days_since_last_activity
858,223,0.7555555555555555,24,0.4782608695652174,98,29,1,0.9996493,days_since_last_activity
859,104,0.1025641025641025,3,1.125,178,99,1,0.6561325,total_events
860,47,1.161904761904762,93,0.8843843843843844,2313,99,0,0.00042407188,Stable Activity
861,105,0.9736842105263158,17,0.6538461538461539,349,99,0,0.0016169363,completion_ratio
862,106,0.0952380952380952,46,0.6341463414634146,206,29,1,0.9609155,total_events
863,122,0.5384615384615384,0,1.206896551724138,124,99,1,0.9952224,total_events
864,178,0.4339622641509434,63,0.44,241,29,1,0.9992336,days_since_last_activity
865,24,0.8148148148148148,107,0.4388489208633093,541,299,0,0.0012113336,completion_ratio
866,70,0.5689655172413793,16,0.7865168539325843,339,99,0,0.0010541365,engagement_velocity
867,102,0.9772727272727272,62,0.9761904761904762,1109,29,0,0.0026361346,frustration_index
868,104,0.8512396694214877,64,0.8948717948717949,1401,29,0,0.0011300591,frustration_index
869,96,0.7567567567567568,15,0.7634408602150538,343,29,0,0.00059570814,engagement_velocity
870,67,2.423076923076923,10,1.082191780821918,330,99,0,0.00058759056,Stable Activity
871,150,0.6444444444444445,63,0.3950617283950617,315,29,1,0.99416465,days_since_last_activity
872,193,0.1764705882352941,46,0.5853658536585366,190,29,1,0.9995403,days_since_last_activity
873,83,0.9210526315789472,5,0.7547169811320755,192,29,0,0.012703585,total_events
874,120,0.6666666666666666,89,0.3535353535353535,382,99,0,0.09951518,completion_ratio
875,73,1.4036697247706422,90,0.8634751773049646,1955,99,0,0.00041111026,Stable Activity
876,27,0.7913043478260869,97,0.947935368043088,2074,99,0,0.00047182335,Stable Activity
877,107,2.0,17,0.9452054794520548,311,99,0,0.0029469347,Stable Activity
878,48,1.0714285714285714,25,0.9915254237288136,514,29,0,0.0006542042,frustration_index
879,153,0.7767857142857143,80,0.9216152019002376,1526,29,0,0.018037032,days_since_last_activity
880,192,0.6170212765957447,64,0.3411764705882353,305,99,1,0.99889165,days_since_last_activity
882,33,1.2162162162162162,31,0.6973684210526315,539,29,0,0.0010410651,frustration_index
883,15,1.3577981651376148,85,0.8818737270875764,1726,29,0,0.00041109792,mrr
884,34,1.3063063063063065,69,0.9098837209302324,1251,29,0,0.0005403998,frustration_index
885,137,0.6829268292682927,16,0.851063829787234,372,29,0,0.010027264,engagement_velocity
886,83,0.8918918918918919,77,0.9369369369369368,2020,99,0,0.00046908983,Stable Activity
887,128,0.6530612244897959,20,1.0326086956521738,392,29,0,0.033171628,engagement_velocity
888,23,2.875,140,0.5245901639344263,591,29,0,0.0008158669,completion_ratio
889,46,1.2596153846153846,100,0.8462929475587704,1926,29,0,0.00041923026,mrr
891,12,0.8421052631578947,13,0.912621359223301,416,29,0,0.00063768757,engagement_velocity
892,8,1.12,19,0.9411764705882352,433,99,0,0.0004891365,Stable Activity
893,6,1.36,23,1.1727272727272726,524,99,0,0.0007218124,frustration_index
894,260,0.6590909090909091,33,0.4864864864864865,159,29,1,0.9996991,days_since_last_activity
895,90,1.1794871794871795,24,0.8461538461538461,463,299,0,0.0007225933,frustration_index
896,188,0.9047619047619048,38,0.4029850746268656,248,299,1,0.9991499,days_since_last_activity
897,71,1.0952380952380951,187,0.3072289156626506,686,99,0,0.0011188415,completion_ratio
898,154,1.75,9,0.9464285714285714,225,99,1,0.9707946,days_since_last_activity
899,91,1.1047619047619048,85,0.8923357664233577,1953,29,0,0.00041786453,mrr
900,127,0.6770186335403726,72,0.8794871794871795,1364,29,0,0.008033442,engagement_velocity
901,239,1.24,56,0.3026315789473684,281,29,1,0.9986034,days_since_last_activity
902,35,0.8787878787878788,71,0.7525562372188139,1575,29,0,0.0005575372,frustration_index
903,26,0.7191780821917808,111,0.9261447562776958,2455,299,0,0.0006325329,engagement_velocity
904,222,1.05,1,1.0769230769230769,109,29,1,0.9995521,days_since_last_activity
905,227,0.2702702702702703,74,0.4054054054054054,312,99,1,0.9987785,days_since_last_activity
906,139,0.4166666666666667,16,0.8468468468468469,421,99,0,0.043259192,engagement_velocity
907,56,1.2857142857142858,11,1.1358024691358024,363,99,0,0.0004872669,Stable Activity
908,101,1.075,150,0.304,539,299,0,0.0051565426,completion_ratio
909,114,0.5416666666666666,22,0.7,139,29,1,0.99407154,total_events
910,268,0.813953488372093,35,0.5,171,29,1,0.9996989,days_since_last_activity
911,31,1.16,19,0.7777777777777778,335,29,0,0.0005750777,mrr
912,112,1.2580645161290325,54,0.3243243243243243,269,29,0,0.08718674,frustration_index
913,142,2.55,10,0.9615384615384616,428,29,0,0.0053683757,days_since_last_activity
914,276,0.3720930232558139,45,0.5,205,29,1,0.9995734,days_since_last_activity
915,45,1.6111111111111112,10,1.0,302,99,0,0.00086421863,Stable Activity
916,193,1.0869565217391304,62,0.3833333333333333,243,29,1,0.9990025,days_since_last_activity
917,106,1.0588235294117647,73,0.4756097560975609,350,29,0,0.009221892,completion_ratio
918,13,0.8823529411764706,25,1.036036036036036,499,99,0,0.0010117254,frustration_index
919,143,1.2916666666666667,8,1.103448275862069,257,29,1,0.8275997,days_since_last_activity
920,3,0.7635135135135135,100,0.958139534883721,2377,29,0,0.0004724199,mrr
921,214,0.9166666666666666,4,0.7894736842105263,135,99,1,0.9995252,days_since_last_activity
922,111,1.3142857142857145,125,0.3254437869822485,621,99,0,0.0041187685,completion_ratio
923,203,1.6842105263157894,3,0.6935483870967742,201,99,1,0.99759954,days_since_last_activity
924,1,2.5,16,1.036697247706422,469,29,0,0.0005984089,mrr
925,278,1.024390243902439,24,0.4285714285714285,138,99,1,0.9996026,days_since_last_activity
926,112,0.7714285714285715,90,0.911660777385159,2018,99,0,0.0027636846,engagement_velocity
927,32,0.6666666666666666,141,0.4532374100719424,608,29,0,0.0012933009,completion_ratio
928,101,0.4406779661016949,10,0.6829268292682927,285,99,0,0.018080536,engagement_velocity
929,39,1.2222222222222223,32,0.8064516129032258,593,99,0,0.0009220492,frustration_index
930,108,3.625,44,0.373134328358209,243,29,0,0.18817796,total_events
931,188,68.0,3,0.8,67,29,1,0.999548,days_since_last_activity
932,111,1.6,3,0.8157894736842105,135,299,1,0.95498323,total_events
933,275,0.4545454545454545,3,0.7222222222222222,130,99,1,0.9994753,days_since_last_activity
