user_id,active_days,last_active_date,days_since_last_activity,avg_sessions_per_day,total_sessions,churned,risk_score,primary_churn_driver
345,139,2024-09-25,0,2.8129496402877696,391,0,0.00052044657,Stable Activity
346,42,2024-06-30,87,1.1428571428571428,48,0,0.06548458,avg_sessions_per_day
347,69,2024-09-25,0,1.985507246376812,137,0,0.00052044657,Stable Activity
348,113,2024-09-21,4,1.672566371681416,189,0,0.0009802268,Stable Activity
349,79,2024-09-23,2,1.5569620253164556,123,0,0.0009482219,Stable Activity
350,38,2024-09-19,6,1.2105263157894737,46,0,0.7524732,avg_sessions_per_day
351,107,2024-09-25,0,2.5607476635514015,274,0,0.00052044657,Stable Activity
352,30,2024-09-11,14,1.1666666666666667,35,0,0.14499962,avg_sessions_per_day
353,41,2024-09-10,15,1.2682926829268293,52,1,0.88695794,avg_sessions_per_day
354,38,2024-09-22,3,1.236842105263158,47,0,0.7337083,avg_sessions_per_day
355,77,2024-09-24,1,1.7272727272727273,133,0,0.00078707695,Stable Activity
356,35,2024-09-19,6,1.4285714285714286,50,0,0.018261975,total_sessions
357,200,2024-09-25,0,2.385,477,0,0.00052044657,Stable Activity
358,68,2024-09-25,0,1.8235294117647056,124,0,0.00052044657,Stable Activity
359,39,2024-09-17,8,1.2051282051282053,47,0,0.7920247,avg_sessions_per_day
360,37,2024-09-23,2,1.2432432432432432,46,0,0.65035564,avg_sessions_per_day
361,37,2024-08-30,26,1.3513513513513513,50,1,0.7959776,avg_sessions_per_day
362,108,2024-09-25,0,1.722222222222222,186,0,0.00052044657,Stable Activity
363,131,2024-09-22,3,1.6412213740458017,215,0,0.0009482219,Stable Activity
364,36,2024-09-23,2,1.1944444444444444,43,0,0.28639257,avg_sessions_per_day
365,88,2024-09-23,2,1.875,165,0,0.0009482219,Stable Activity
366,147,2024-09-12,13,1.6462585034013604,242,0,0.0014861021,Stable Activity
367,41,2024-08-10,46,1.3902439024390243,57,0,0.46905643,days_since_last_activity
368,38,2024-09-23,2,1.263157894736842,48,0,0.5858237,avg_sessions_per_day
369,137,2024-09-25,0,1.708029197080292,234,0,0.00052044657,Stable Activity
370,49,2024-07-27,60,1.326530612244898,65,0,0.5839516,avg_sessions_per_day
371,91,2024-09-25,0,2.7362637362637363,249,0,0.00052044657,Stable Activity
372,133,2024-09-25,0,1.6015037593984962,213,0,0.00052044657,Stable Activity
373,123,2024-09-25,0,1.6422764227642277,202,0,0.00052044657,Stable Activity
374,139,2024-09-23,2,1.5611510791366905,217,0,0.0009482219,Stable Activity
375,80,2024-09-24,1,1.725,138,0,0.00078707695,Stable Activity
376,117,2024-09-25,0,2.9572649572649574,346,0,0.00052044657,Stable Activity
377,48,2024-09-25,0,1.1875,57,0,0.7075646,avg_sessions_per_day
378,82,2024-09-25,0,1.5,123,0,0.00052044657,Stable Activity
379,105,2024-09-25,0,1.6952380952380952,178,0,0.00052044657,Stable Activity
380,114,2024-09-24,1,1.7456140350877192,199,0,0.00078707695,Stable Activity
381,39,2024-09-10,15,1.1282051282051282,44,0,0.8718296,avg_sessions_per_day
382,132,2024-09-25,0,1.5984848484848484,211,0,0.00052044657,Stable Activity
383,37,2024-07-26,61,1.3783783783783785,51,0,0.41754958,total_sessions
384,120,2024-09-24,1,1.55,186,0,0.00078707695,Stable Activity
385,78,2024-09-25,0,1.7435897435897436,136,0,0.00052044657,Stable Activity
386,187,2024-09-25,0,2.524064171122995,472,0,0.00052044657,Stable Activity
387,34,2024-09-17,8,1.2058823529411764,41,0,0.14745465,avg_sessions_per_day
388,41,2024-09-22,3,1.2439024390243902,51,0,0.45709547,total_sessions
389,47,2024-09-03,22,1.2340425531914894,58,0,0.5957586,avg_sessions_per_day
390,36,2024-08-30,26,1.3055555555555556,47,1,0.3761489,avg_sessions_per_day
391,44,2024-09-04,21,1.1363636363636365,50,0,0.75971943,avg_sessions_per_day
392,44,2024-09-04,21,1.3863636363636365,61,0,0.24734697,active_days
393,81,2024-09-25,0,3.074074074074074,249,0,0.00052044657,Stable Activity
394,32,2024-09-23,2,1.28125,41,0,0.07488469,avg_sessions_per_day
395,125,2024-09-23,2,1.712,214,0,0.0009482219,Stable Activity
396,124,2024-09-15,10,1.5806451612903225,196,0,0.0016642435,Stable Activity
397,117,2024-09-23,2,1.717948717948718,201,0,0.0009482219,Stable Activity
398,43,2024-08-24,32,1.255813953488372,54,0,0.7757648,avg_sessions_per_day
399,48,2024-09-18,7,1.125,54,1,0.94801205,avg_sessions_per_day
400,115,2024-09-22,3,1.6695652173913045,192,0,0.0009482219,Stable Activity
401,184,2024-09-25,0,2.5543478260869565,470,0,0.00052044657,Stable Activity
402,36,2024-08-22,34,1.1666666666666667,42,0,0.55832815,avg_sessions_per_day
403,49,2024-06-27,90,1.1224489795918369,55,0,0.11662528,avg_sessions_per_day
404,38,2024-09-22,3,1.2894736842105263,49,0,0.61876744,avg_sessions_per_day
405,141,2024-09-22,3,1.6099290780141844,227,0,0.0009482219,Stable Activity
406,37,2024-09-14,11,1.2702702702702704,47,0,0.5801406,avg_sessions_per_day
407,47,2024-09-06,19,1.2127659574468084,57,0,0.7852543,avg_sessions_per_day
408,41,2024-09-23,2,1.170731707317073,48,0,0.7604625,avg_sessions_per_day
409,198,2024-09-23,2,2.474747474747475,490,0,0.0009482219,Stable Activity
410,35,2024-09-25,0,1.1428571428571428,40,0,0.32455686,avg_sessions_per_day
411,186,2024-09-25,0,2.3924731182795695,445,0,0.00052044657,Stable Activity
412,97,2024-09-24,1,2.587628865979381,251,0,0.00078707695,Stable Activity
413,38,2024-08-29,27,1.1052631578947367,42,1,0.8651503,avg_sessions_per_day
414,87,2024-09-25,0,2.057471264367816,179,0,0.00052044657,Stable Activity
415,40,2024-08-24,32,1.25,50,1,0.86975664,avg_sessions_per_day
416,98,2024-09-24,1,1.6428571428571428,161,0,0.00078707695,Stable Activity
417,91,2024-09-24,1,1.7582417582417582,160,0,0.00078707695,Stable Activity
418,103,2024-09-18,7,1.7961165048543688,185,0,0.0014653193,Stable Activity
419,77,2024-09-25,0,1.87012987012987,144,0,0.00052044657,Stable Activity
420,40,2024-09-25,0,1.325,53,0,0.54492414,avg_sessions_per_day
421,121,2024-09-25,0,2.809917355371901,340,0,0.00052044657,Stable Activity
422,95,2024-09-25,0,1.694736842105263,161,0,0.00052044657,Stable Activity
423,171,2024-09-24,1,2.6783625730994154,458,0,0.00078707695,Stable Activity
424,43,2024-08-14,42,1.2325581395348837,53,0,0.5583555,avg_sessions_per_day
425,111,2024-09-21,4,1.5945945945945945,177,0,0.0009802268,Stable Activity
426,123,2024-09-23,2,1.6016260162601625,197,0,0.0009482219,Stable Activity
427,163,2024-09-25,0,2.6687116564417175,435,0,0.00052044657,Stable Activity
428,30,2024-09-03,22,1.1666666666666667,35,0,0.12152835,avg_sessions_per_day
429,180,2024-09-25,0,2.4777777777777774,446,0,0.00052044657,Stable Activity
430,42,2024-08-23,33,1.1904761904761905,50,1,0.8873699,avg_sessions_per_day
431,34,2024-09-16,9,1.2647058823529411,43,0,0.10101308,avg_sessions_per_day
432,88,2024-09-25,0,1.7613636363636365,155,0,0.00052044657,Stable Activity
433,86,2024-09-21,4,1.9302325581395348,166,0,0.0009802268,Stable Activity
434,127,2024-09-25,0,2.8267716535433074,359,0,0.00052044657,Stable Activity
435,177,2024-09-25,0,2.5084745762711864,444,0,0.00052044657,Stable Activity
436,135,2024-09-25,0,2.503703703703704,338,0,0.00052044657,Stable Activity
437,41,2024-06-30,87,1.2195121951219512,50,0,0.19144014,avg_sessions_per_day
438,123,2024-09-25,0,1.6341463414634145,201,0,0.00052044657,Stable Activity
439,46,2024-09-08,17,1.282608695652174,59,0,0.5987947,avg_sessions_per_day
440,125,2024-09-25,0,2.656,332,0,0.00052044657,Stable Activity
441,41,2024-09-14,11,1.2439024390243902,51,0,0.59415543,avg_sessions_per_day
442,129,2024-09-25,0,1.6744186046511629,216,0,0.00052044657,Stable Activity
443,47,2024-09-09,16,1.1702127659574468,55,0,0.71898043,avg_sessions_per_day
444,97,2024-09-25,0,1.7216494845360824,167,0,0.00052044657,Stable Activity
445,130,2024-09-25,0,2.6923076923076925,350,0,0.00052044657,Stable Activity
446,38,2024-09-23,2,1.263157894736842,48,1,0.5858237,avg_sessions_per_day
447,188,2024-09-22,3,2.648936170212766,498,0,0.0009482219,Stable Activity
448,131,2024-09-19,6,1.5038167938931297,197,0,0.0014653193,Stable Activity
449,42,2024-09-21,4,1.1428571428571428,48,0,0.7400697,avg_sessions_per_day
450,117,2024-09-23,2,1.7008547008547008,199,0,0.0009482219,Stable Activity
451,72,2024-09-25,0,1.9583333333333333,141,0,0.00052044657,Stable Activity
452,29,2024-09-09,16,1.3793103448275863,40,0,0.04228371,Stable Activity
453,67,2024-09-25,0,2.1044776119402986,141,0,0.00052044657,Stable Activity
454,115,2024-09-25,0,1.7043478260869565,196,0,0.00052044657,Stable Activity
455,212,2024-09-25,0,2.5094339622641506,532,0,0.00052044657,Stable Activity
456,123,2024-09-21,4,1.6747967479674797,206,0,0.0009802268,Stable Activity
457,42,2024-09-10,15,1.2142857142857144,51,1,0.8772712,avg_sessions_per_day
458,106,2024-09-24,1,1.6886792452830188,179,0,0.00078707695,Stable Activity
459,114,2024-09-24,1,2.6052631578947367,297,0,0.00078707695,Stable Activity
460,64,2024-09-25,0,1.734375,111,0,0.00052044657,Stable Activity
461,171,2024-09-25,0,2.502923976608187,428,0,0.00052044657,Stable Activity
462,132,2024-09-23,2,1.621212121212121,214,0,0.0009482219,Stable Activity
463,152,2024-09-25,0,2.4342105263157894,370,0,0.00052044657,Stable Activity
464,37,2024-09-10,15,1.2432432432432432,46,1,0.87018394,avg_sessions_per_day
465,36,2024-09-08,17,1.1388888888888888,41,0,0.59179646,avg_sessions_per_day
466,216,2024-09-25,0,2.430555555555556,525,0,0.00052044657,Stable Activity
467,48,2024-09-25,0,1.1666666666666667,56,1,0.8496673,avg_sessions_per_day
468,45,2024-09-03,22,1.222222222222222,55,0,0.8141665,avg_sessions_per_day
469,35,2024-09-25,0,1.2857142857142856,45,1,0.6166933,avg_sessions_per_day
470,199,2024-09-25,0,2.4020100502512562,478,0,0.00052044657,Stable Activity
471,69,2024-09-25,0,1.608695652173913,111,0,0.00052044657,Stable Activity
472,43,2024-09-13,12,1.3255813953488371,57,0,0.825441,avg_sessions_per_day
473,90,2024-09-25,0,1.6333333333333333,147,0,0.00052044657,Stable Activity
474,112,2024-09-23,2,1.6785714285714286,188,0,0.0009482219,Stable Activity
475,151,2024-09-22,3,1.5298013245033113,231,0,0.0009482219,Stable Activity
476,181,2024-09-25,0,2.729281767955801,494,0,0.00052044657,Stable Activity
477,235,2024-09-25,0,2.5319148936170213,595,0,0.00052044657,Stable Activity
478,147,2024-09-25,0,1.4965986394557824,220,0,0.00052044657,Stable Activity
479,130,2024-09-24,1,1.4923076923076923,194,0,0.00078707695,Stable Activity
480,165,2024-09-25,0,2.4909090909090907,411,0,0.00052044657,Stable Activity
481,136,2024-09-25,0,1.4632352941176472,199,0,0.00052044657,Stable Activity
482,41,2024-09-22,3,1.2682926829268293,52,0,0.6992248,avg_sessions_per_day
483,77,2024-09-24,1,1.844155844155844,142,0,0.00078707695,Stable Activity
484,40,2024-08-30,26,1.225,49,0,0.89602023,avg_sessions_per_day
485,36,2024-09-21,4,1.3888888888888888,50,0,0.41576833,total_sessions
486,77,2024-09-23,2,2.0,154,0,0.0009482219,Stable Activity
487,34,2024-09-23,2,1.2352941176470589,42,0,0.24428667,avg_sessions_per_day
488,76,2024-09-23,2,1.763157894736842,134,0,0.0009482219,Stable Activity
489,32,2024-09-24,1,1.34375,43,0,0.027255092,avg_sessions_per_day
490,122,2024-09-25,0,1.9508196721311477,238,0,0.00052044657,Stable Activity
491,31,2024-09-13,12,1.2580645161290325,39,0,0.049514398,avg_sessions_per_day
492,67,2024-09-25,0,1.9402985074626864,130,0,0.00052044657,Stable Activity
493,31,2024-09-15,10,1.2258064516129032,38,0,0.04019007,avg_sessions_per_day
494,29,2024-09-18,7,1.3103448275862069,38,0,0.010831423,Stable Activity
495,41,2024-09-09,16,1.097560975609756,45,1,0.8973754,avg_sessions_per_day
496,132,2024-09-25,0,1.5757575757575757,208,0,0.00052044657,Stable Activity
497,119,2024-09-25,0,1.4621848739495797,174,0,0.00052044657,Stable Activity
498,102,2024-09-25,0,2.9215686274509802,298,0,0.00052044657,Stable Activity
499,67,2024-09-25,0,1.6417910447761195,110,0,0.00052044657,Stable Activity
500,116,2024-09-18,7,1.75,203,0,0.0014653193,Stable Activity
501,134,2024-09-23,2,1.7238805970149254,231,0,0.0009482219,Stable Activity
502,128,2024-09-22,3,1.6171875,207,0,0.0009482219,Stable Activity
503,136,2024-09-18,7,1.4926470588235294,203,0,0.0014653193,Stable Activity
504,39,2024-08-29,27,1.3333333333333333,52,0,0.81980765,avg_sessions_per_day
505,136,2024-09-20,5,1.5294117647058825,208,0,0.0014653193,Stable Activity
506,157,2024-09-25,0,2.5605095541401277,402,0,0.00052044657,Stable Activity
507,131,2024-09-25,0,1.6412213740458017,215,0,0.00052044657,Stable Activity
508,95,2024-09-25,0,1.9052631578947368,181,0,0.00052044657,Stable Activity
509,135,2024-09-24,1,1.548148148148148,209,0,0.00078707695,Stable Activity
510,45,2024-09-04,21,1.3111111111111111,59,0,0.21866138,avg_sessions_per_day
511,117,2024-09-25,0,1.5213675213675213,178,0,0.00052044657,Stable Activity
512,45,2024-08-19,37,1.1333333333333333,51,1,0.94266564,avg_sessions_per_day
513,108,2024-09-25,0,1.537037037037037,166,0,0.00052044657,Stable Activity
514,107,2024-09-25,0,2.7757009345794397,297,0,0.00052044657,Stable Activity
515,112,2024-09-25,0,1.6964285714285714,190,0,0.00052044657,Stable Activity
516,100,2024-09-25,0,2.74,274,0,0.00052044657,Stable Activity
517,47,2024-08-29,27,1.319148936170213,62,0,0.40362787,avg_sessions_per_day
518,45,2024-09-24,1,1.2,54,1,0.819272,avg_sessions_per_day
519,124,2024-09-25,0,2.645161290322581,328,0,0.00052044657,Stable Activity
520,131,2024-09-22,3,1.7251908396946565,226,0,0.0009482219,Stable Activity
521,35,2024-09-17,8,1.2571428571428571,44,0,0.3189167,avg_sessions_per_day
522,116,2024-09-23,2,1.8103448275862069,210,0,0.0009482219,Stable Activity
523,26,2024-09-24,1,1.2307692307692308,32,0,0.0077821934,Stable Activity
524,46,2024-09-09,16,1.1521739130434785,53,0,0.9432797,avg_sessions_per_day
525,39,2024-09-25,0,1.435897435897436,56,0,0.001990564,Stable Activity
526,140,2024-09-20,5,1.55,217,0,0.0014653193,Stable Activity
527,94,2024-09-25,0,2.8404255319148937,267,0,0.00052044657,Stable Activity
528,80,2024-09-25,0,1.875,150,0,0.00052044657,Stable Activity
529,152,2024-09-25,0,2.4276315789473686,369,0,0.00052044657,Stable Activity
530,43,2024-09-22,3,1.2093023255813953,52,0,0.75543463,avg_sessions_per_day
531,65,2024-09-25,0,1.9538461538461536,127,0,0.00052044657,Stable Activity
532,155,2024-09-25,0,2.735483870967742,424,0,0.00052044657,Stable Activity
533,38,2024-09-15,10,1.1842105263157896,45,1,0.69815034,avg_sessions_per_day
534,153,2024-09-25,0,2.6797385620915035,410,0,0.00052044657,Stable Activity
535,79,2024-09-24,1,1.8987341772151896,150,0,0.00078707695,Stable Activity
536,77,2024-09-25,0,1.7662337662337662,136,0,0.00052044657,Stable Activity
537,132,2024-09-25,0,1.6136363636363635,213,0,0.00052044657,Stable Activity
538,43,2024-08-08,48,1.186046511627907,51,0,0.80120105,avg_sessions_per_day
539,101,2024-09-24,1,1.6534653465346536,167,0,0.00078707695,Stable Activity
540,34,2024-08-13,43,1.2941176470588236,44,1,0.8926268,days_since_last_activity
541,50,2024-08-10,46,1.16,58,1,0.88396513,avg_sessions_per_day
542,107,2024-09-22,3,1.5046728971962615,161,0,0.0009482219,Stable Activity
543,34,2024-09-04,21,1.323529411764706,45,0,0.38312602,avg_sessions_per_day
544,140,2024-09-24,1,1.6142857142857143,226,0,0.00078707695,Stable Activity
545,131,2024-09-25,0,1.549618320610687,203,0,0.00052044657,Stable Activity
546,112,2024-09-21,4,1.6339285714285714,183,0,0.0009802268,Stable Activity
547,183,2024-09-25,0,2.557377049180328,468,0,0.00052044657,Stable Activity
548,162,2024-09-25,0,2.3950617283950617,388,0,0.00052044657,Stable Activity
549,45,2024-09-25,0,1.2888888888888888,58,0,0.5407528,avg_sessions_per_day
550,122,2024-09-25,0,1.5983606557377048,195,0,0.00052044657,Stable Activity
551,124,2024-09-25,0,2.5806451612903225,320,0,0.00052044657,Stable Activity
552,140,2024-09-24,1,1.5285714285714287,214,0,0.00078707695,Stable Activity
553,67,2024-09-21,4,1.7164179104477613,115,0,0.0009802268,Stable Activity
554,112,2024-09-25,0,1.5803571428571428,177,0,0.00052044657,Stable Activity
555,120,2024-09-25,0,3.058333333333333,367,0,0.00052044657,Stable Activity
556,46,2024-09-24,1,1.1956521739130437,55,0,0.7540357,avg_sessions_per_day
557,38,2024-09-22,3,1.2105263157894737,46,1,0.7746053,avg_sessions_per_day
558,133,2024-09-21,4,1.6165413533834585,215,0,0.0009802268,Stable Activity
559,126,2024-09-23,2,1.6507936507936507,208,0,0.0009482219,Stable Activity
560,33,2024-08-26,30,1.0909090909090908,36,1,0.8180344,avg_sessions_per_day
561,46,2024-09-12,13,1.3043478260869563,60,0,0.56695086,avg_sessions_per_day
562,37,2024-09-02,23,1.2432432432432432,46,1,0.8727095,avg_sessions_per_day
563,146,2024-09-25,0,2.8013698630136985,409,0,0.00052044657,Stable Activity
564,26,2024-09-24,1,1.4230769230769231,37,0,0.0031626401,Stable Activity
565,100,2024-09-25,0,1.78,178,0,0.00052044657,Stable Activity
566,118,2024-09-25,0,1.6016949152542372,189,0,0.00052044657,Stable Activity
567,111,2024-09-25,0,1.5675675675675675,174,0,0.00052044657,Stable Activity
568,116,2024-09-25,0,2.7327586206896552,317,0,0.00052044657,Stable Activity
569,133,2024-09-25,0,1.6090225563909775,214,0,0.00052044657,Stable Activity
570,37,2024-09-25,0,1.2972972972972971,48,0,0.4892812,avg_sessions_per_day
571,133,2024-09-25,0,2.62406015037594,349,0,0.00052044657,Stable Activity
572,123,2024-09-23,2,1.4634146341463417,180,0,0.0009482219,Stable Activity
573,42,2024-09-24,1,1.238095238095238,52,0,0.386612,avg_sessions_per_day
574,97,2024-09-25,0,1.7938144329896908,174,0,0.00052044657,Stable Activity
575,48,2024-08-12,44,1.375,66,0,0.50510657,days_since_last_activity
576,135,2024-09-20,5,1.5185185185185184,205,0,0.0014653193,Stable Activity
577,92,2024-09-25,0,1.6195652173913044,149,0,0.00052044657,Stable Activity
578,45,2024-08-18,38,1.3333333333333333,60,1,0.8131543,avg_sessions_per_day
579,76,2024-09-24,1,1.7894736842105263,136,0,0.00078707695,Stable Activity
580,84,2024-09-25,0,1.8809523809523807,158,0,0.00052044657,Stable Activity
581,134,2024-09-25,0,2.664179104477612,357,0,0.00052044657,Stable Activity
582,39,2024-09-20,5,1.358974358974359,53,0,0.7191729,avg_sessions_per_day
583,98,2024-09-25,0,2.76530612244898,271,0,0.00052044657,Stable Activity
584,177,2024-09-25,0,2.5932203389830506,459,0,0.00052044657,Stable Activity
585,85,2024-09-25,0,1.623529411764706,138,0,0.00052044657,Stable Activity
586,47,2024-09-09,16,1.1702127659574468,55,0,0.71898043,avg_sessions_per_day
587,40,2024-08-15,41,1.3,52,1,0.9019803,avg_sessions_per_day
588,120,2024-09-23,2,1.7666666666666668,212,0,0.0009482219,Stable Activity
589,29,2024-09-10,15,1.3103448275862069,38,0,0.02701254,Stable Activity
590,225,2024-09-24,1,2.373333333333333,534,0,0.00078707695,Stable Activity
591,67,2024-09-25,0,1.9701492537313436,132,0,0.00052044657,Stable Activity
592,43,2024-09-24,1,1.1627906976744187,50,0,0.5688046,avg_sessions_per_day
593,33,2024-09-15,10,1.1818181818181819,39,0,0.17324206,avg_sessions_per_day
594,28,2024-09-24,1,1.4285714285714286,40,0,0.0037470632,total_sessions
595,95,2024-09-22,3,1.7473684210526317,166,0,0.0009482219,Stable Activity
596,85,2024-09-25,0,2.6588235294117646,226,0,0.00052044657,Stable Activity
597,136,2024-09-23,2,1.6176470588235294,220,0,0.0009482219,Stable Activity
598,37,2024-09-04,21,1.3243243243243243,49,0,0.59983885,avg_sessions_per_day
599,147,2024-09-16,9,1.809523809523809,266,0,0.0016642435,Stable Activity
600,141,2024-09-25,0,1.574468085106383,222,0,0.00052044657,Stable Activity
601,32,2024-09-06,19,1.34375,43,0,0.3402938,avg_sessions_per_day
602,74,2024-09-25,0,1.6891891891891893,125,0,0.00052044657,Stable Activity
603,41,2024-09-25,0,1.1219512195121952,46,1,0.9366716,avg_sessions_per_day
604,122,2024-09-25,0,2.483606557377049,303,0,0.00052044657,Stable Activity
605,39,2024-09-10,15,1.1794871794871795,46,0,0.836082,avg_sessions_per_day
606,125,2024-09-24,1,1.448,181,0,0.00078707695,Stable Activity
607,113,2024-09-22,3,1.6902654867256637,191,0,0.0009482219,Stable Activity
608,35,2024-09-23,2,1.3714285714285714,48,1,0.83198106,avg_sessions_per_day
609,38,2024-08-26,30,1.4736842105263157,56,0,0.0050035235,days_since_last_activity
610,44,2024-08-16,40,1.4318181818181819,63,0,0.006162365,Stable Activity
611,121,2024-09-23,2,2.537190082644628,307,0,0.0009482219,Stable Activity
612,131,2024-09-21,4,1.5572519083969465,204,0,0.0009802268,Stable Activity
613,35,2024-09-23,2,1.2857142857142856,45,1,0.72145826,avg_sessions_per_day
614,36,2024-09-16,9,1.1666666666666667,42,0,0.32005215,avg_sessions_per_day
615,142,2024-09-24,1,1.4929577464788732,212,0,0.00078707695,Stable Activity
616,38,2024-08-27,29,1.263157894736842,48,0,0.68356264,avg_sessions_per_day
617,94,2024-09-25,0,2.8829787234042556,271,0,0.00052044657,Stable Activity
618,46,2024-09-09,16,1.3695652173913044,63,0,0.4821396,avg_sessions_per_day
619,37,2024-09-09,16,1.2432432432432432,46,1,0.87018394,avg_sessions_per_day
620,145,2024-09-24,1,1.5586206896551724,226,0,0.00078707695,Stable Activity
621,128,2024-09-24,1,1.6875,216,0,0.00078707695,Stable Activity
622,128,2024-09-25,0,2.71875,348,0,0.00052044657,Stable Activity
623,65,2024-09-25,0,2.2,143,0,0.00052044657,Stable Activity
624,120,2024-09-25,0,2.75,330,0,0.00052044657,Stable Activity
625,129,2024-09-25,0,2.798449612403101,361,0,0.00052044657,Stable Activity
626,192,2024-09-25,0,2.645833333333333,508,0,0.00052044657,Stable Activity
627,34,2024-09-22,3,1.2647058823529411,43,0,0.12454204,avg_sessions_per_day
628,183,2024-09-25,0,2.5081967213114758,459,0,0.00052044657,Stable Activity
629,36,2024-09-22,3,1.222222222222222,44,0,0.4607584,avg_sessions_per_day
630,46,2024-09-22,3,1.282608695652174,59,0,0.27231795,avg_sessions_per_day
631,43,2024-09-25,0,1.3255813953488371,57,0,0.38550568,avg_sessions_per_day
632,39,2024-09-20,5,1.1025641025641026,43,1,0.791368,avg_sessions_per_day
633,122,2024-09-25,0,2.39344262295082,292,0,0.00052044657,Stable Activity
634,115,2024-09-25,0,1.565217391304348,180,0,0.00052044657,Stable Activity
635,115,2024-09-25,0,1.556521739130435,179,0,0.00052044657,Stable Activity
636,42,2024-09-24,1,1.261904761904762,53,0,0.45291033,avg_sessions_per_day
637,130,2024-09-25,0,1.7384615384615385,226,0,0.00052044657,Stable Activity
638,82,2024-09-24,1,2.048780487804878,168,0,0.00078707695,Stable Activity
639,96,2024-09-24,1,2.666666666666667,256,0,0.00078707695,Stable Activity
640,37,2024-09-16,9,1.3783783783783785,51,0,0.13238855,total_sessions
641,126,2024-09-25,0,2.7222222222222223,343,0,0.00052044657,Stable Activity
642,113,2024-09-24,1,1.8141592920353984,205,0,0.00078707695,Stable Activity
643,127,2024-09-24,1,1.6299212598425197,207,0,0.00078707695,Stable Activity
644,90,2024-09-25,0,2.944444444444444,265,0,0.00052044657,Stable Activity
645,104,2024-09-25,0,2.432692307692308,253,0,0.00052044657,Stable Activity
646,70,2024-09-25,0,1.7571428571428571,123,0,0.00052044657,Stable Activity
647,130,2024-09-22,3,1.5307692307692309,199,0,0.0009482219,Stable Activity
648,120,2024-09-22,3,1.6,192,0,0.0009482219,Stable Activity
649,35,2024-09-12,13,1.4285714285714286,50,0,0.022215586,total_sessions
650,48,2024-09-04,21,1.1041666666666667,53,0,0.73259646,avg_sessions_per_day
651,42,2024-09-09,16,1.3333333333333333,56,0,0.86191875,avg_sessions_per_day
652,98,2024-09-25,0,2.612244897959184,256,0,0.00052044657,Stable Activity
653,90,2024-09-24,1,1.8222222222222224,164,0,0.00078707695,Stable Activity
654,210,2024-09-25,0,2.4523809523809526,515,0,0.00052044657,Stable Activity
655,93,2024-09-24,1,1.7096774193548387,159,0,0.00078707695,Stable Activity
656,205,2024-09-25,0,2.502439024390244,513,0,0.00052044657,Stable Activity
657,185,2024-09-25,0,2.5945945945945943,480,0,0.00052044657,Stable Activity
658,46,2024-09-20,5,1.108695652173913,51,1,0.9437938,avg_sessions_per_day
659,79,2024-09-23,2,1.7468354430379749,138,0,0.0009482219,Stable Activity
660,37,2024-09-22,3,1.3513513513513513,50,0,0.6725233,avg_sessions_per_day
661,234,2024-09-25,0,2.205128205128205,516,0,0.00052044657,Stable Activity
662,38,2024-08-31,25,1.263157894736842,48,0,0.68356264,avg_sessions_per_day
663,192,2024-09-22,3,2.34375,450,0,0.0009482219,Stable Activity
664,105,2024-09-23,2,1.761904761904762,185,0,0.0009482219,Stable Activity
665,45,2024-09-23,2,1.1333333333333333,51,1,0.93825364,avg_sessions_per_day
666,82,2024-09-25,0,1.9878048780487805,163,0,0.00052044657,Stable Activity
667,134,2024-09-18,7,1.5522388059701493,208,0,0.0014653193,Stable Activity
668,32,2024-09-06,19,1.21875,39,0,0.343993,avg_sessions_per_day
669,46,2024-08-21,35,1.2391304347826089,57,1,0.965845,avg_sessions_per_day
670,30,2024-08-30,26,1.1333333333333333,34,1,0.8862466,avg_sessions_per_day
671,104,2024-09-25,0,2.8173076923076925,293,0,0.00052044657,Stable Activity
672,84,2024-09-25,0,1.7261904761904763,145,0,0.00052044657,Stable Activity
673,43,2024-09-20,5,1.2790697674418603,55,0,0.76503694,avg_sessions_per_day
674,227,2024-09-25,0,2.4625550660792954,559,0,0.00052044657,Stable Activity
675,102,2024-09-25,0,1.7647058823529411,180,0,0.00052044657,Stable Activity
676,162,2024-09-25,0,2.3950617283950617,388,0,0.00052044657,Stable Activity
677,25,2024-09-24,1,1.24,31,0,0.009322353,avg_sessions_per_day
678,48,2024-09-11,14,1.1041666666666667,53,1,0.84717745,avg_sessions_per_day
679,122,2024-09-25,0,2.704918032786885,330,0,0.00052044657,Stable Activity
680,128,2024-09-25,0,1.7421875,223,0,0.00052044657,Stable Activity
681,68,2024-09-23,2,1.6617647058823528,113,0,0.0009482219,Stable Activity
682,214,2024-09-25,0,2.3691588785046727,507,0,0.00052044657,Stable Activity
683,149,2024-09-25,0,2.7046979865771807,403,0,0.00052044657,Stable Activity
684,128,2024-09-25,0,1.5625,200,0,0.00052044657,Stable Activity
685,84,2024-09-24,1,1.6428571428571428,138,0,0.00078707695,Stable Activity
686,30,2024-09-18,7,1.2666666666666668,38,0,0.014217252,Stable Activity
687,85,2024-09-25,0,1.8352941176470587,156,0,0.00052044657,Stable Activity
688,83,2024-09-24,1,1.650602409638554,137,0,0.00078707695,Stable Activity
689,32,2024-09-25,0,1.21875,39,0,0.06198906,avg_sessions_per_day
690,194,2024-09-24,1,2.5,485,0,0.00078707695,Stable Activity
691,39,2024-09-12,13,1.2307692307692308,48,1,0.82443255,avg_sessions_per_day
